namespace,pod,cpu,cpu_timestamp,memory,memory_timestamp
social-network,url-shorten-memcached-55d47ccc88-7qv4c,0.222171,1711969417278,2.10944e+06,1711969417278
social-network,url-shorten-mongodb-5697666656-cj7vm,5.962493,1711969412349,7.4756096e+07,1711969412349
social-network,url-shorten-service-6d8bbf75f8-dgrh6,0.076689,1711969419366,6.135808e+06,1711969419366
social-network,user-memcached-67b7d46c5b-gsgk4,0.225891,1711969424373,6.811648e+06,1711969424373
social-network,user-mention-service-764c7d97c5-7rw64,0.054202,1711969422894,3.1744e+06,1711969422894
social-network,user-mongodb-86bb4559d-nmlch,6.02994,1711969422876,1.62410496e+08,1711969422876
social-network,user-service-74685b9465-8qlhb,0.0743,1711969409929,7.380992e+06,1711969409929
social-network,user-timeline-mongodb-687f6576fb-m94rm,6.060946,1711969421487,7.8282752e+07,1711969421487
social-network,user-timeline-redis-6bf758cc4f-5mndw,2.010127,1711969422480,6.709248e+06,1711969422480
social-network,user-timeline-service-65d5766796-2wnnp,0.080066,1711969422520,3.72736e+06,1711969422520
kube-system,coredns-5d78c9869d-lcldh,2.120822,1711969431517,6.336512e+07,1711969431517
kube-system,etcd-minikube,20.545405,1711969430384,8.9628672e+07,1711969430384
kube-system,kube-apiserver-minikube,44.044432,1711969427418,3.750912e+08,1711969427418
kube-system,kube-controller-manager-minikube,17.876992,1711969428379,1.33296128e+08,1711969428379
kube-system,kube-proxy-p8wcq,0.786453,1711969427303,7.0537216e+07,1711969427303
kube-system,kube-scheduler-minikube,3.494217,1711969430094,7.0459392e+07,1711969430094
kube-system,storage-provisioner,1.766703,1711969417079,3.8469632e+07,1711969417079
social-network,compose-post-service-866f6d7b74-hl962,0.051425,1711969427983,2.789376e+06,1711969427983
social-network,home-timeline-redis-7994f7cb85-d89c9,2.017682,1711969420594,6.705152e+06,1711969420594
social-network,home-timeline-service-bbc9bdd7b-cndcg,0.053964,1711969418432,3.219456e+06,1711969418432
social-network,jaeger-7455bdbc47-jchjt,0.374747,1711969418508,4.3245568e+07,1711969418508
social-network,media-frontend-7f4999dcd-n64xn,10.584037,1711969426525,4.0767488e+07,1711969426525
social-network,media-memcached-7c887f8cc6-l5q56,0.222642,1711969430984,8.392704e+06,1711969430984
social-network,media-mongodb-cb6857b9f-gwf5w,5.838423,1711969428762,7.3302016e+07,1711969428762
social-network,media-service-7848df64c4-74h8s,0.048934,1711969425987,2.473984e+06,1711969425987
social-network,nginx-thrift-57fdb4c4f9-qn6tv,9.159918,1711969412264,4.7489024e+07,1711969412264
social-network,post-storage-memcached-675b5c57bd-smb49,0.210323,1711969429765,2.105344e+06,1711969429765
social-network,post-storage-mongodb-5d7bfcd455-t6sdz,5.925965,1711969426147,7.632896e+07,1711969426147
social-network,post-storage-service-84b659876c-7tt26,0.076929,1711969430726,3.342336e+06,1711969430726
social-network,social-graph-mongodb-78b95799d7-856w7,6.121466,1711969426973,8.5204992e+07,1711969426973
social-network,social-graph-redis-7d9b494f66-px74j,2.030443,1711969429903,1.816576e+07,1711969429903
social-network,social-graph-service-55b7888dc7-b6jzj,0.077829,1711969424028,3.9936e+06,1711969424028
social-network,text-service-76cf6557f7-zxtdn,0.050674,1711969426525,7.917568e+06,1711969426525
social-network,unique-id-service-6b88dd4658-fzx7l,0.04706,1711969424932,2.506752e+06,1711969424932
social-network,url-shorten-memcached-55d47ccc88-7qv4c,0.22315,1711969427887,2.10944e+06,1711969427887
social-network,url-shorten-mongodb-5697666656-cj7vm,6.022238,1711969428925,7.4821632e+07,1711969428925
social-network,url-shorten-service-6d8bbf75f8-dgrh6,0.076689,1711969419366,6.135808e+06,1711969419366
social-network,user-memcached-67b7d46c5b-gsgk4,0.225891,1711969424373,6.811648e+06,1711969424373
social-network,user-mention-service-764c7d97c5-7rw64,0.054202,1711969422894,3.1744e+06,1711969422894
social-network,user-mongodb-86bb4559d-nmlch,6.02994,1711969422876,1.62410496e+08,1711969422876
social-network,user-service-74685b9465-8qlhb,0.074584,1711969428310,7.380992e+06,1711969428310
social-network,user-timeline-mongodb-687f6576fb-m94rm,6.060946,1711969421487,7.8282752e+07,1711969421487
social-network,user-timeline-redis-6bf758cc4f-5mndw,2.010127,1711969422480,6.709248e+06,1711969422480
social-network,user-timeline-service-65d5766796-2wnnp,0.080066,1711969422520,3.72736e+06,1711969422520
kube-system,coredns-5d78c9869d-lcldh,2.120822,1711969431517,6.336512e+07,1711969431517
kube-system,etcd-minikube,20.545405,1711969430384,8.9628672e+07,1711969430384
kube-system,kube-apiserver-minikube,44.044432,1711969427418,3.750912e+08,1711969427418
kube-system,kube-controller-manager-minikube,17.876992,1711969428379,1.33296128e+08,1711969428379
kube-system,kube-proxy-p8wcq,0.786453,1711969427303,7.0537216e+07,1711969427303
kube-system,kube-scheduler-minikube,3.494217,1711969430094,7.0459392e+07,1711969430094
kube-system,storage-provisioner,1.78199,1711969433266,3.8567936e+07,1711969433266
social-network,compose-post-service-866f6d7b74-hl962,0.051425,1711969427983,2.789376e+06,1711969427983
social-network,home-timeline-redis-7994f7cb85-d89c9,2.017682,1711969420594,6.705152e+06,1711969420594
social-network,home-timeline-service-bbc9bdd7b-cndcg,0.053964,1711969418432,3.219456e+06,1711969418432
social-network,jaeger-7455bdbc47-jchjt,0.376442,1711969431909,4.3245568e+07,1711969431909
social-network,media-frontend-7f4999dcd-n64xn,10.584037,1711969426525,4.0767488e+07,1711969426525
social-network,media-memcached-7c887f8cc6-l5q56,0.222642,1711969430984,8.392704e+06,1711969430984
social-network,media-mongodb-cb6857b9f-gwf5w,5.838423,1711969428762,7.3302016e+07,1711969428762
social-network,media-service-7848df64c4-74h8s,0.048934,1711969425987,2.473984e+06,1711969425987
social-network,nginx-thrift-57fdb4c4f9-qn6tv,9.160998,1711969431829,4.7489024e+07,1711969431829
social-network,post-storage-memcached-675b5c57bd-smb49,0.210323,1711969429765,2.105344e+06,1711969429765
social-network,post-storage-mongodb-5d7bfcd455-t6sdz,5.925965,1711969426147,7.632896e+07,1711969426147
social-network,post-storage-service-84b659876c-7tt26,0.076929,1711969430726,3.342336e+06,1711969430726
social-network,social-graph-mongodb-78b95799d7-856w7,6.121466,1711969426973,8.5204992e+07,1711969426973
social-network,social-graph-redis-7d9b494f66-px74j,2.030443,1711969429903,1.816576e+07,1711969429903
social-network,social-graph-service-55b7888dc7-b6jzj,0.077829,1711969424028,3.9936e+06,1711969424028
social-network,text-service-76cf6557f7-zxtdn,0.050674,1711969426525,7.917568e+06,1711969426525
social-network,unique-id-service-6b88dd4658-fzx7l,0.04706,1711969424932,2.506752e+06,1711969424932
social-network,url-shorten-memcached-55d47ccc88-7qv4c,0.22315,1711969427887,2.10944e+06,1711969427887
social-network,url-shorten-mongodb-5697666656-cj7vm,6.022238,1711969428925,7.4821632e+07,1711969428925
social-network,url-shorten-service-6d8bbf75f8-dgrh6,0.076818,1711969432953,6.135808e+06,1711969432953
social-network,user-memcached-67b7d46c5b-gsgk4,0.225891,1711969424373,6.811648e+06,1711969424373
social-network,user-mention-service-764c7d97c5-7rw64,0.054218,1711969436026,3.1744e+06,1711969436026
social-network,user-mongodb-86bb4559d-nmlch,6.077594,1711969434524,1.62410496e+08,1711969434524
social-network,user-service-74685b9465-8qlhb,0.074584,1711969428310,7.380992e+06,1711969428310
social-network,user-timeline-mongodb-687f6576fb-m94rm,6.103042,1711969433738,7.8282752e+07,1711969433738
social-network,user-timeline-redis-6bf758cc4f-5mndw,2.010127,1711969422480,6.709248e+06,1711969422480
social-network,user-timeline-service-65d5766796-2wnnp,0.080193,1711969434901,3.72736e+06,1711969434901
kube-system,coredns-5d78c9869d-lcldh,2.120822,1711969431517,6.336512e+07,1711969431517
kube-system,etcd-minikube,20.545405,1711969430384,8.9628672e+07,1711969430384
kube-system,kube-apiserver-minikube,44.044432,1711969427418,3.750912e+08,1711969427418
kube-system,kube-controller-manager-minikube,17.876992,1711969428379,1.33296128e+08,1711969428379
kube-system,kube-proxy-p8wcq,0.78673,1711969437908,7.0537216e+07,1711969437908
kube-system,kube-scheduler-minikube,3.510936,1711969440302,7.0459392e+07,1711969440302
kube-system,storage-provisioner,1.78199,1711969433266,3.8567936e+07,1711969433266
social-network,compose-post-service-866f6d7b74-hl962,0.051443,1711969438420,2.789376e+06,1711969438420
social-network,home-timeline-redis-7994f7cb85-d89c9,2.037354,1711969438176,6.705152e+06,1711969438176
social-network,home-timeline-service-bbc9bdd7b-cndcg,0.054043,1711969437815,3.219456e+06,1711969437815
social-network,jaeger-7455bdbc47-jchjt,0.376442,1711969431909,4.3245568e+07,1711969431909
social-network,media-frontend-7f4999dcd-n64xn,10.584037,1711969426525,4.0767488e+07,1711969426525
social-network,media-memcached-7c887f8cc6-l5q56,0.222642,1711969430984,8.392704e+06,1711969430984
social-network,media-mongodb-cb6857b9f-gwf5w,5.838423,1711969428762,7.3302016e+07,1711969428762
social-network,media-service-7848df64c4-74h8s,0.048957,1711969437688,2.473984e+06,1711969437688
social-network,nginx-thrift-57fdb4c4f9-qn6tv,9.160998,1711969431829,4.7489024e+07,1711969431829
social-network,post-storage-memcached-675b5c57bd-smb49,0.210323,1711969429765,2.105344e+06,1711969429765
social-network,post-storage-mongodb-5d7bfcd455-t6sdz,5.977415,1711969440405,7.632896e+07,1711969440405
social-network,post-storage-service-84b659876c-7tt26,0.076929,1711969430726,3.342336e+06,1711969430726
social-network,social-graph-mongodb-78b95799d7-856w7,6.121466,1711969426973,8.5204992e+07,1711969426973
social-network,social-graph-redis-7d9b494f66-px74j,2.030443,1711969429903,1.816576e+07,1711969429903
social-network,social-graph-service-55b7888dc7-b6jzj,0.078339,1711969439424,3.9936e+06,1711969439424
social-network,text-service-76cf6557f7-zxtdn,0.050686,1711969438726,7.917568e+06,1711969438726
social-network,unique-id-service-6b88dd4658-fzx7l,0.047087,1711969437504,2.506752e+06,1711969437504
social-network,url-shorten-memcached-55d47ccc88-7qv4c,0.224905,1711969441103,2.10944e+06,1711969441103
social-network,url-shorten-mongodb-5697666656-cj7vm,6.022238,1711969428925,7.4821632e+07,1711969428925
social-network,url-shorten-service-6d8bbf75f8-dgrh6,0.076818,1711969432953,6.135808e+06,1711969432953
social-network,user-memcached-67b7d46c5b-gsgk4,0.225891,1711969424373,6.811648e+06,1711969424373
social-network,user-mention-service-764c7d97c5-7rw64,0.054218,1711969436026,3.1744e+06,1711969436026
social-network,user-mongodb-86bb4559d-nmlch,6.077594,1711969434524,1.62410496e+08,1711969434524
social-network,user-service-74685b9465-8qlhb,0.074584,1711969428310,7.380992e+06,1711969428310
social-network,user-timeline-mongodb-687f6576fb-m94rm,6.103042,1711969433738,7.8282752e+07,1711969433738
social-network,user-timeline-redis-6bf758cc4f-5mndw,2.029498,1711969437250,6.971392e+06,1711969437250
social-network,user-timeline-service-65d5766796-2wnnp,0.080193,1711969434901,3.72736e+06,1711969434901
kube-system,coredns-5d78c9869d-lcldh,2.120822,1711969431517,6.336512e+07,1711969431517
kube-system,etcd-minikube,20.545405,1711969430384,8.9628672e+07,1711969430384
kube-system,kube-apiserver-minikube,44.399819,1711969443425,3.75103488e+08,1711969443425
kube-system,kube-controller-manager-minikube,17.876992,1711969428379,1.33296128e+08,1711969428379
kube-system,kube-proxy-p8wcq,0.78673,1711969437908,7.0537216e+07,1711969437908
kube-system,kube-scheduler-minikube,3.510936,1711969440302,7.0459392e+07,1711969440302
kube-system,storage-provisioner,1.791011,1711969444003,3.8653952e+07,1711969444003
social-network,compose-post-service-866f6d7b74-hl962,0.051443,1711969438420,2.789376e+06,1711969438420
social-network,home-timeline-redis-7994f7cb85-d89c9,2.037354,1711969438176,6.705152e+06,1711969438176
social-network,home-timeline-service-bbc9bdd7b-cndcg,0.054043,1711969437815,3.219456e+06,1711969437815
social-network,jaeger-7455bdbc47-jchjt,0.378379,1711969444655,4.3245568e+07,1711969444655
social-network,media-frontend-7f4999dcd-n64xn,10.584037,1711969445592,4.0767488e+07,1711969445592
social-network,media-memcached-7c887f8cc6-l5q56,0.223808,1711969442003,8.392704e+06,1711969442003
social-network,media-mongodb-cb6857b9f-gwf5w,5.896832,1711969444735,7.3306112e+07,1711969444735
social-network,media-service-7848df64c4-74h8s,0.048957,1711969437688,2.473984e+06,1711969437688
social-network,nginx-thrift-57fdb4c4f9-qn6tv,9.160998,1711969431829,4.7489024e+07,1711969431829
social-network,post-storage-memcached-675b5c57bd-smb49,0.211765,1711969443245,2.105344e+06,1711969443245
social-network,post-storage-mongodb-5d7bfcd455-t6sdz,5.977415,1711969440405,7.632896e+07,1711969440405
social-network,post-storage-service-84b659876c-7tt26,0.076929,1711969430726,3.342336e+06,1711969430726
social-network,social-graph-mongodb-78b95799d7-856w7,6.185655,1711969443134,8.5204992e+07,1711969443134
social-network,social-graph-redis-7d9b494f66-px74j,2.030443,1711969429903,1.816576e+07,1711969429903
social-network,social-graph-service-55b7888dc7-b6jzj,0.078339,1711969439424,3.9936e+06,1711969439424
social-network,text-service-76cf6557f7-zxtdn,0.050686,1711969438726,7.917568e+06,1711969438726
social-network,unique-id-service-6b88dd4658-fzx7l,0.047087,1711969437504,2.506752e+06,1711969437504
social-network,url-shorten-memcached-55d47ccc88-7qv4c,0.224905,1711969441103,2.10944e+06,1711969441103
social-network,url-shorten-mongodb-5697666656-cj7vm,6.073327,1711969442466,7.4952704e+07,1711969442466
social-network,url-shorten-service-6d8bbf75f8-dgrh6,0.076818,1711969432953,6.135808e+06,1711969432953
social-network,user-memcached-67b7d46c5b-gsgk4,0.228052,1711969443491,6.811648e+06,1711969443491
social-network,user-mention-service-764c7d97c5-7rw64,0.054218,1711969436026,3.1744e+06,1711969436026
social-network,user-mongodb-86bb4559d-nmlch,6.077594,1711969434524,1.62410496e+08,1711969434524
social-network,user-service-74685b9465-8qlhb,0.074767,1711969442999,7.380992e+06,1711969442999
social-network,user-timeline-mongodb-687f6576fb-m94rm,6.103042,1711969433738,7.8282752e+07,1711969433738
social-network,user-timeline-redis-6bf758cc4f-5mndw,2.029498,1711969437250,6.971392e+06,1711969437250
social-network,user-timeline-service-65d5766796-2wnnp,0.080332,1711969445356,3.72736e+06,1711969445356
kube-system,coredns-5d78c9869d-lcldh,2.140343,1711969450777,6.336512e+07,1711969450777
kube-system,etcd-minikube,20.734418,1711969447498,8.962048e+07,1711969447498
kube-system,kube-apiserver-minikube,44.399819,1711969443425,3.75103488e+08,1711969443425
kube-system,kube-controller-manager-minikube,18.008999,1711969446510,1.33296128e+08,1711969446510
kube-system,kube-proxy-p8wcq,0.794282,1711969448264,7.0537216e+07,1711969448264
kube-system,kube-scheduler-minikube,3.510936,1711969440302,7.0459392e+07,1711969440302
kube-system,storage-provisioner,1.791011,1711969444003,3.8653952e+07,1711969444003
social-network,compose-post-service-866f6d7b74-hl962,0.051443,1711969438420,2.789376e+06,1711969438420
social-network,home-timeline-redis-7994f7cb85-d89c9,2.037354,1711969438176,6.705152e+06,1711969438176
social-network,home-timeline-service-bbc9bdd7b-cndcg,0.054043,1711969437815,3.219456e+06,1711969437815
social-network,jaeger-7455bdbc47-jchjt,0.378379,1711969444655,4.3245568e+07,1711969444655
social-network,media-frontend-7f4999dcd-n64xn,10.584037,1711969445592,4.0767488e+07,1711969445592
social-network,media-memcached-7c887f8cc6-l5q56,0.223808,1711969442003,8.392704e+06,1711969442003
social-network,media-mongodb-cb6857b9f-gwf5w,5.896832,1711969444735,7.3306112e+07,1711969444735
social-network,media-service-7848df64c4-74h8s,0.048957,1711969437688,2.473984e+06,1711969437688
social-network,nginx-thrift-57fdb4c4f9-qn6tv,9.161223,1711969447860,4.7489024e+07,1711969447860
social-network,post-storage-memcached-675b5c57bd-smb49,0.211765,1711969443245,2.105344e+06,1711969443245
social-network,post-storage-mongodb-5d7bfcd455-t6sdz,5.977415,1711969440405,7.632896e+07,1711969440405
social-network,post-storage-service-84b659876c-7tt26,0.077198,1711969448797,3.342336e+06,1711969448797
social-network,social-graph-mongodb-78b95799d7-856w7,6.185655,1711969443134,8.5204992e+07,1711969443134
social-network,social-graph-redis-7d9b494f66-px74j,2.051208,1711969448366,1.8427904e+07,1711969448366
social-network,social-graph-service-55b7888dc7-b6jzj,0.078339,1711969439424,3.9936e+06,1711969439424
social-network,text-service-76cf6557f7-zxtdn,0.050686,1711969438726,7.917568e+06,1711969438726
social-network,unique-id-service-6b88dd4658-fzx7l,0.047087,1711969437504,2.506752e+06,1711969437504
social-network,url-shorten-memcached-55d47ccc88-7qv4c,0.226074,1711969451678,2.10944e+06,1711969451678
social-network,url-shorten-mongodb-5697666656-cj7vm,6.073327,1711969442466,7.4952704e+07,1711969442466
social-network,url-shorten-service-6d8bbf75f8-dgrh6,0.077054,1711969447247,6.135808e+06,1711969447247
social-network,user-memcached-67b7d46c5b-gsgk4,0.228052,1711969443491,6.811648e+06,1711969443491
social-network,user-mention-service-764c7d97c5-7rw64,0.05426,1711969447143,3.1744e+06,1711969447143
social-network,user-mongodb-86bb4559d-nmlch,6.123467,1711969448521,1.62410496e+08,1711969448521
social-network,user-service-74685b9465-8qlhb,0.074767,1711969442999,7.380992e+06,1711969442999
social-network,user-timeline-mongodb-687f6576fb-m94rm,6.156507,1711969449511,7.8282752e+07,1711969449511
social-network,user-timeline-redis-6bf758cc4f-5mndw,2.047618,1711969451713,6.709248e+06,1711969451713
social-network,user-timeline-service-65d5766796-2wnnp,0.080332,1711969445356,3.72736e+06,1711969445356
kube-system,coredns-5d78c9869d-lcldh,2.140343,1711969450777,6.336512e+07,1711969450777
kube-system,etcd-minikube,20.734418,1711969447498,8.962048e+07,1711969447498
kube-system,kube-apiserver-minikube,44.399819,1711969443425,3.75103488e+08,1711969443425
kube-system,kube-controller-manager-minikube,18.008999,1711969446510,1.33296128e+08,1711969446510
kube-system,kube-proxy-p8wcq,0.794282,1711969448264,7.0537216e+07,1711969448264
kube-system,kube-scheduler-minikube,3.510936,1711969440302,7.0459392e+07,1711969440302
kube-system,storage-provisioner,1.791011,1711969444003,3.8653952e+07,1711969444003
social-network,compose-post-service-866f6d7b74-hl962,0.051443,1711969438420,2.789376e+06,1711969438420
social-network,home-timeline-redis-7994f7cb85-d89c9,2.037354,1711969438176,6.705152e+06,1711969438176
social-network,home-timeline-service-bbc9bdd7b-cndcg,0.054058,1711969453648,3.219456e+06,1711969453648
social-network,jaeger-7455bdbc47-jchjt,0.378379,1711969444655,4.3245568e+07,1711969444655
social-network,media-frontend-7f4999dcd-n64xn,10.584037,1711969445592,4.0767488e+07,1711969445592
social-network,media-memcached-7c887f8cc6-l5q56,0.225113,1711969453893,8.392704e+06,1711969453893
social-network,media-mongodb-cb6857b9f-gwf5w,5.896832,1711969444735,7.3306112e+07,1711969444735
social-network,media-service-7848df64c4-74h8s,0.048957,1711969437688,2.473984e+06,1711969437688
social-network,nginx-thrift-57fdb4c4f9-qn6tv,9.161223,1711969447860,4.7489024e+07,1711969447860
social-network,post-storage-memcached-675b5c57bd-smb49,0.211765,1711969443245,2.105344e+06,1711969443245
social-network,post-storage-mongodb-5d7bfcd455-t6sdz,6.023624,1711969453256,7.6333056e+07,1711969453256
social-network,post-storage-service-84b659876c-7tt26,0.077198,1711969448797,3.342336e+06,1711969448797
social-network,social-graph-mongodb-78b95799d7-856w7,6.185655,1711969443134,8.5204992e+07,1711969443134
social-network,social-graph-redis-7d9b494f66-px74j,2.051208,1711969448366,1.8427904e+07,1711969448366
social-network,social-graph-service-55b7888dc7-b6jzj,0.078498,1711969455061,3.9936e+06,1711969455061
social-network,text-service-76cf6557f7-zxtdn,0.050695,1711969453604,7.917568e+06,1711969453604
social-network,unique-id-service-6b88dd4658-fzx7l,0.047098,1711969454824,2.506752e+06,1711969454824
social-network,url-shorten-memcached-55d47ccc88-7qv4c,0.226074,1711969451678,2.10944e+06,1711969451678
social-network,url-shorten-mongodb-5697666656-cj7vm,6.114359,1711969455680,7.501824e+07,1711969455680
social-network,url-shorten-service-6d8bbf75f8-dgrh6,0.077054,1711969447247,6.135808e+06,1711969447247
social-network,user-memcached-67b7d46c5b-gsgk4,0.229158,1711969453734,6.811648e+06,1711969453734
social-network,user-mention-service-764c7d97c5-7rw64,0.05426,1711969447143,3.1744e+06,1711969447143
social-network,user-mongodb-86bb4559d-nmlch,6.123467,1711969448521,1.62410496e+08,1711969448521
social-network,user-service-74685b9465-8qlhb,0.074767,1711969442999,7.380992e+06,1711969442999
social-network,user-timeline-mongodb-687f6576fb-m94rm,6.156507,1711969449511,7.8282752e+07,1711969449511
social-network,user-timeline-redis-6bf758cc4f-5mndw,2.047618,1711969451713,6.709248e+06,1711969451713
social-network,user-timeline-service-65d5766796-2wnnp,0.080332,1711969445356,3.72736e+06,1711969445356
kube-system,coredns-5d78c9869d-lcldh,2.140343,1711969450777,6.336512e+07,1711969450777
kube-system,etcd-minikube,20.734418,1711969447498,8.962048e+07,1711969447498
kube-system,kube-apiserver-minikube,44.399819,1711969443425,3.75103488e+08,1711969443425
kube-system,kube-controller-manager-minikube,18.008999,1711969446510,1.33296128e+08,1711969446510
kube-system,kube-proxy-p8wcq,0.794788,1711969459621,7.0537216e+07,1711969459621
kube-system,kube-scheduler-minikube,3.533513,1711969457124,7.0459392e+07,1711969457124
kube-system,storage-provisioner,1.804661,1711969459855,3.87072e+07,1711969459855
social-network,compose-post-service-866f6d7b74-hl962,0.051499,1711969456629,2.789376e+06,1711969456629
social-network,home-timeline-redis-7994f7cb85-d89c9,2.060431,1711969457864,6.705152e+06,1711969457864
social-network,home-timeline-service-bbc9bdd7b-cndcg,0.054058,1711969453648,3.219456e+06,1711969453648
social-network,jaeger-7455bdbc47-jchjt,0.380477,1711969457636,4.3245568e+07,1711969457636
social-network,media-frontend-7f4999dcd-n64xn,10.584037,1711969461111,4.0767488e+07,1711969461111
social-network,media-memcached-7c887f8cc6-l5q56,0.225113,1711969453893,8.392704e+06,1711969453893
social-network,media-mongodb-cb6857b9f-gwf5w,5.896832,1711969444735,7.3306112e+07,1711969444735
social-network,media-service-7848df64c4-74h8s,0.049045,1711969456507,2.473984e+06,1711969456507
social-network,nginx-thrift-57fdb4c4f9-qn6tv,9.161223,1711969447860,4.7489024e+07,1711969447860
social-network,post-storage-memcached-675b5c57bd-smb49,0.215236,1711969458784,2.105344e+06,1711969458784
social-network,post-storage-mongodb-5d7bfcd455-t6sdz,6.023624,1711969453256,7.6333056e+07,1711969453256
social-network,post-storage-service-84b659876c-7tt26,0.077366,1711969459214,3.342336e+06,1711969459214
social-network,social-graph-mongodb-78b95799d7-856w7,6.235579,1711969458294,8.5204992e+07,1711969458294
social-network,social-graph-redis-7d9b494f66-px74j,2.051208,1711969448366,1.8427904e+07,1711969448366
social-network,social-graph-service-55b7888dc7-b6jzj,0.078498,1711969455061,3.9936e+06,1711969455061
social-network,text-service-76cf6557f7-zxtdn,0.050695,1711969453604,7.917568e+06,1711969453604
social-network,unique-id-service-6b88dd4658-fzx7l,0.047098,1711969454824,2.506752e+06,1711969454824
social-network,url-shorten-memcached-55d47ccc88-7qv4c,0.226074,1711969451678,2.10944e+06,1711969451678
social-network,url-shorten-mongodb-5697666656-cj7vm,6.114359,1711969455680,7.501824e+07,1711969455680
social-network,url-shorten-service-6d8bbf75f8-dgrh6,0.077054,1711969447247,6.135808e+06,1711969447247
social-network,user-memcached-67b7d46c5b-gsgk4,0.229158,1711969453734,6.811648e+06,1711969453734
social-network,user-mention-service-764c7d97c5-7rw64,0.05426,1711969447143,3.1744e+06,1711969447143
social-network,user-mongodb-86bb4559d-nmlch,6.123467,1711969448521,1.62410496e+08,1711969448521
social-network,user-service-74685b9465-8qlhb,0.074767,1711969442999,7.380992e+06,1711969442999
social-network,user-timeline-mongodb-687f6576fb-m94rm,6.156507,1711969449511,7.8282752e+07,1711969449511
social-network,user-timeline-redis-6bf758cc4f-5mndw,2.047618,1711969451713,6.709248e+06,1711969451713
social-network,user-timeline-service-65d5766796-2wnnp,0.080695,1711969461362,3.72736e+06,1711969461362
kube-system,coredns-5d78c9869d-lcldh,2.140343,1711969450777,6.336512e+07,1711969450777
kube-system,etcd-minikube,20.922995,1711969465091,8.9628672e+07,1711969465091
kube-system,kube-apiserver-minikube,44.83448,1711969462947,3.75099392e+08,1711969462947
kube-system,kube-controller-manager-minikube,18.141963,1711969463409,1.33296128e+08,1711969463409
kube-system,kube-proxy-p8wcq,0.794788,1711969459621,7.0537216e+07,1711969459621
kube-system,kube-scheduler-minikube,3.533513,1711969457124,7.0459392e+07,1711969457124
kube-system,storage-provisioner,1.804661,1711969459855,3.87072e+07,1711969459855
social-network,compose-post-service-866f6d7b74-hl962,0.051499,1711969456629,2.789376e+06,1711969456629
social-network,home-timeline-redis-7994f7cb85-d89c9,2.060431,1711969457864,6.705152e+06,1711969457864
social-network,home-timeline-service-bbc9bdd7b-cndcg,0.054058,1711969453648,3.219456e+06,1711969453648
social-network,jaeger-7455bdbc47-jchjt,0.380477,1711969457636,4.3245568e+07,1711969457636
social-network,media-frontend-7f4999dcd-n64xn,10.584037,1711969461111,4.0767488e+07,1711969461111
social-network,media-memcached-7c887f8cc6-l5q56,0.225113,1711969453893,8.392704e+06,1711969453893
social-network,media-mongodb-cb6857b9f-gwf5w,5.953995,1711969462831,7.3310208e+07,1711969462831
social-network,media-service-7848df64c4-74h8s,0.049045,1711969456507,2.473984e+06,1711969456507
social-network,nginx-thrift-57fdb4c4f9-qn6tv,9.163094,1711969462738,4.7489024e+07,1711969462738
social-network,post-storage-memcached-675b5c57bd-smb49,0.215236,1711969458784,2.105344e+06,1711969458784
social-network,post-storage-mongodb-5d7bfcd455-t6sdz,6.063191,1711969465970,7.6333056e+07,1711969465970
social-network,post-storage-service-84b659876c-7tt26,0.077366,1711969459214,3.342336e+06,1711969459214
social-network,social-graph-mongodb-78b95799d7-856w7,6.235579,1711969458294,8.5204992e+07,1711969458294
social-network,social-graph-redis-7d9b494f66-px74j,2.068257,1711969464027,1.816576e+07,1711969464027
social-network,social-graph-service-55b7888dc7-b6jzj,0.078498,1711969455061,3.9936e+06,1711969455061
social-network,text-service-76cf6557f7-zxtdn,0.050706,1711969463762,7.917568e+06,1711969463762
social-network,unique-id-service-6b88dd4658-fzx7l,0.047098,1711969454824,2.506752e+06,1711969454824
social-network,url-shorten-memcached-55d47ccc88-7qv4c,0.22737,1711969463318,2.10944e+06,1711969463318
social-network,url-shorten-mongodb-5697666656-cj7vm,6.114359,1711969455680,7.501824e+07,1711969455680
social-network,url-shorten-service-6d8bbf75f8-dgrh6,0.077179,1711969463739,6.135808e+06,1711969463739
social-network,user-memcached-67b7d46c5b-gsgk4,0.229158,1711969453734,6.811648e+06,1711969453734
social-network,user-mention-service-764c7d97c5-7rw64,0.054288,1711969461897,3.1744e+06,1711969461897
social-network,user-mongodb-86bb4559d-nmlch,6.174729,1711969463733,1.62410496e+08,1711969463733
social-network,user-service-74685b9465-8qlhb,0.075045,1711969462747,7.380992e+06,1711969462747
social-network,user-timeline-mongodb-687f6576fb-m94rm,6.156507,1711969449511,7.8282752e+07,1711969449511
social-network,user-timeline-redis-6bf758cc4f-5mndw,2.047618,1711969451713,6.709248e+06,1711969451713
social-network,user-timeline-service-65d5766796-2wnnp,0.080695,1711969461362,3.72736e+06,1711969461362
kube-system,coredns-5d78c9869d-lcldh,2.16002,1711969468606,6.3389696e+07,1711969468606
kube-system,etcd-minikube,20.922995,1711969465091,8.9628672e+07,1711969465091
kube-system,kube-apiserver-minikube,44.83448,1711969462947,3.75099392e+08,1711969462947
kube-system,kube-controller-manager-minikube,18.141963,1711969463409,1.33296128e+08,1711969463409
kube-system,kube-proxy-p8wcq,0.79507,1711969470063,7.0537216e+07,1711969470063
kube-system,kube-scheduler-minikube,3.533513,1711969457124,7.0459392e+07,1711969457124
